6.44553, 2.90824
2.39713, 9.45605
1.88735, 3.18203
7.33182, 7.6787
6.79338, 0.464462
7.24001, 3.26444
9.69378, 6.69166
6.96248, 5.19175
8.49871, 5.16209
1.7171, 2.58179
6.95854, 1.12078
5.53492, 6.31644
7.16864, 0.166668
5.83753, 9.88358
9.35311, 7.22663
2.11387, 7.84012
9.06231, 2.04731
3.22519, 6.80383
1.35266, 0.871297
7.07286, 7.08627
9.33404, 2.75325
7.70767, 8.81187
4.99465, 9.55418
8.54179, 6.9137
8.57146, 4.96822
7.61865, 7.44763
7.07588, 9.01406
2.19696, 7.2478
0.840805, 2.55484
1.62993, 5.7391
3.0801, 4.89707
9.06956, 8.80116
3.96743, 8.42891
3.87045, 6.85581
9.93265, 5.41253
4.33592, 1.36482
7.66369, 1.08117
7.78222, 3.45055
3.58123, 1.20774
8.23997, 2.62991
2.83366, 6.58429
5.66441, 1.75643
3.52231, 5.88048
6.36004, 2.31082
1.90508, 9.41761
4.48051, 3.03138
3.35665, 0.0551621
1.05761, 8.53251
8.86819, 5.86124
4.96137, 1.12791
3.97907, 6.85255
8.08252, 7.57411
0.994126, 5.67434
3.30117, 7.53425
8.83856, 9.20517
9.74315, 7.84325
1.58891, 6.79343
8.2657, 0.698109
8.73449, 3.28732
8.73818, 5.84937
4.52067, 5.44559
0.0536387, 2.43495
9.18722, 3.65706
3.01767, 5.89068
9.27384, 6.14293
4.43984, 1.79567
8.74484, 8.75462
5.7071, 6.59358
8.89869, 2.89631
0.207193, 8.34122
3.29113, 1.36174
4.41762, 1.69335
2.01572, 3.2781
2.49276, 6.4029
1.66908, 2.59784
1.81171, 6.70475
6.27454, 8.45281
5.623, 0.750669
7.64189, 8.81769
4.80826, 5.70386
0.296806, 8.19295
6.85904, 0.168699
0.0486324, 1.56883
4.72517, 4.26982
4.07943, 4.43833
2.83238, 2.75025
9.73158, 0.961666
3.48174, 7.9429
1.59908, 4.69304
6.53299, 6.38442
5.03843, 8.00555
3.82848, 5.1362
1.31677, 6.93304
9.04175, 7.47491
3.74318, 0.802768
5.88496, 3.68215
3.77501, 0.141204
5.12864, 5.17621
8.18739, 8.86237
4.5168, 1.30554
1.98091, 7.78193
3.7219, 1.29183
4.48858, 3.95792
6.71121, 6.72969
1.24974, 4.96909
9.67486, 5.38486
7.12745, 5.29911
9.36927, 5.69102
2.77977, 5.9429
6.71028, 9.90745
4.06242, 3.96092
1.1062, 5.33201
6.03165, 8.89608
7.05706, 6.53951
4.94311, 0.586805
2.43396, 4.67528
3.0201, 9.56054
8.47916, 6.56406
6.22405, 4.74368
7.34449, 9.81932
5.88216, 9.56021
3.02681, 3.66609
5.34656, 2.39493
7.5751, 1.4845
3.51619, 1.84397
5.0825, 8.51088
2.86824, 8.90679
7.51699, 2.41197
2.47926, 2.70267
5.12394, 8.67563
3.7498, 1.67728
9.84245, 8.94303
9.5202, 2.8406
5.8548, 2.44687
6.96866, 1.15409
5.83155, 6.21945
4.33125, 4.3379
7.04785, 5.21021
7.06815, 8.00065
1.8543, 1.75028
9.2442, 7.52787
4.63802, 8.50854
0.183245, 9.66178
8.59519, 8.38071
7.4864, 6.18103
3.11746, 8.98717
2.80353, 6.4397
2.3577, 5.69921
9.14603, 7.89352
4.80566, 0.262773
8.4483, 2.10015
7.2704, 1.48839
7.64303, 0.3245
8.88384, 8.09879
3.86739, 5.44948
1.52886, 2.87234
5.77477, 8.61845
4.5286, 7.77647
9.74954, 8.21741
4.83783, 7.11938
4.88681, 0.798887
2.97023, 6.91264
2.87085, 0.492717
4.93769, 3.52851
9.56191, 8.76886
1.37052, 9.87943
2.55145, 8.95956
9.85005, 2.01547
5.83776, 3.44407
7.6099, 7.29192
2.80773, 7.17943
5.65389, 0.983054
9.44524, 3.4601
8.04725, 5.40299
3.83391, 3.85345
7.32466, 9.85542
1.68126, 3.5494
1.25316, 6.83381
3.58027, 5.61261
6.8684, 1.93403
4.94083, 6.65146
5.05778, 1.98406
4.26101, 3.26469
2.82119, 1.57701
4.169, 4.03309
8.42327, 1.52314
7.58797, 8.62066
8.11345, 6.38021
3.94158, 3.23563
4.14976, 3.56087
6.73074, 1.03448
8.03623, 6.3383
7.38775, 2.89365
4.45598, 4.41429
4.22925, 5.99303
7.06487, 2.22607
0.892584, 0.560174
2.37353, 7.59451
4.08203, 5.14664
1.46046, 3.58581
0.746841, 2.67056
1.72778, 1.61542
6.16079, 2.23407
7.12411, 6.15966
0.810394, 8.86802
5.37456, 2.0593
8.78849, 1.40324
9.30928, 3.86277
7.45877, 6.91483
1.12165, 9.21652
4.85425, 7.29953
1.34367, 2.41551
1.95453, 3.39854
7.25196, 1.50208
0.79674, 3.6824
5.88611, 8.12681
3.60104, 5.12773
9.9344, 2.82704
5.79298, 8.92351
8.39379, 4.24387
6.59645, 4.18914
0.593122, 1.4331
1.67472, 9.32545
3.425, 3.0488
1.3372, 1.26324
0.379978, 2.47318
7.40104, 5.41764
3.86474, 5.67
1.00051, 8.27081
6.61096, 1.25117
0.148388, 3.52516
8.173, 8.38469
8.80925, 3.03349
5.06537, 6.37237
2.39227, 8.28858
1.08476, 3.05808
4.13352, 6.36229
9.32178, 5.21552
1.74652, 5.96634
6.13271, 2.9811
0.209617, 3.16065
5.53167, 3.72181
6.49598, 5.94328
1.02961, 5.39348
8.22183, 2.66396
0.342931, 3.70501
9.91373, 7.81568
3.34416, 7.48867
8.14854, 6.53103
1.01391, 1.9326
7.82687, 1.99246
0.878448, 4.15702
2.77448, 6.73916
3.93869, 2.53393
8.96459, 6.52675
0.335286, 5.74137
5.37024, 7.8072
5.48135, 3.40268
2.52342, 6.69532
4.84066, 1.47605
0.237309, 6.00043
5.89368, 5.67297
5.4887, 0.37962
9.69512, 6.03004
5.89911, 5.76306
7.56637, 7.82169
8.79586, 7.19084
1.31514, 3.91034
7.16514, 2.07811
8.77291, 5.52582
4.93258, 9.00705
6.40868, 4.64441
9.40083, 7.02951
1.08152, 5.48554
5.05566, 9.24571
7.84748, 1.01525
6.88192, 7.83307
2.3659, 8.16413
0.555423, 5.5856
6.38163, 8.50211
0.102707, 4.48113
4.60246, 1.50243
1.01268, 3.91736
2.73853, 9.46868
5.98901, 8.82273
6.39008, 2.32782
5.29924, 8.47437
8.11765, 3.9299
6.56027, 4.34645
3.17357, 5.55245
0.515728, 5.89326
7.57138, 1.12498
6.30179, 2.92922
5.47188, 6.52163
6.89974, 2.19224
5.36418, 7.62276
3.13711, 0.736867
1.19164, 3.30159
7.21067, 4.03851
0.382601, 1.83823
7.95757, 7.87314
2.50004, 3.35394
0.064035, 4.51092
9.43156, 8.90238
3.83864, 8.57522
5.66475, 3.85566
2.09429, 2.12718
4.553, 9.87197
6.67314, 8.0758
7.65568, 9.46469
3.58661, 4.01258
4.72919, 1.95062
8.25239, 9.19068
7.1423, 2.93186
9.97505, 8.38914
3.79969, 1.66688
9.34455, 7.44092
2.98958, 3.12677
8.01784, 7.32285
0.135463, 2.02481
6.90624, 9.12378
6.6634, 3.10988
0.96791, 6.48636
2.45951, 8.55495
7.4196, 9.39194
7.07604, 4.73253
6.10542, 6.82301
0.142763, 7.55399
8.06998, 2.18153
6.83299, 5.7659
0.545447, 6.22067
5.87095, 0.685778
5.23845, 3.74672
4.80933, 3.70895
5.79097, 1.12359
9.56421, 3.44792
0.929663, 9.00349
0.664177, 1.26682
5.83902, 6.2792
3.11898, 4.65338
1.3557, 3.12477
2.28639, 2.35979
5.27576, 6.01016
7.32542, 4.77137
4.34812, 4.04135
9.50949, 1.32403
9.06041, 2.12875
6.3276, 2.30468
7.74345, 8.05638
4.06298, 2.06514
8.23525, 8.73045
1.96646, 1.92484
4.1941, 8.3556
4.60294, 4.01205
8.48529, 6.83053
5.93616, 7.64408
6.6753, 4.41104
1.0617, 2.0652
2.37125, 1.0937
2.16411, 4.67159
4.376, 9.46722
4.16795, 8.7383
7.20877, 9.2755
5.07817, 8.84542
7.87586, 2.93934
7.107, 8.48317
1.23699, 8.95523
0.690344, 1.07328
1.6059, 1.34628
3.22136, 9.61454
6.84567, 4.47001
0.288106, 5.54826
6.68232, 0.479766
0.69685, 3.61888
0.0396656, 4.77956
3.48831, 0.0142206
9.51095, 7.15137
6.89276, 9.41602
9.08416, 0.522605
2.80891, 3.2281
6.13156, 6.42502
6.17816, 2.33674
0.821863, 3.19536
6.34655, 2.01522
5.71197, 6.59357
0.809503, 9.52826
1.36383, 5.96858
9.93652, 2.5541
0.224247, 2.29901
6.10509, 5.81295
6.95844, 7.25166
6.80363, 9.30875
6.27218, 8.8351
1.30369, 8.0294
1.1587, 2.7137
8.31102, 3.28127
0.33533, 2.30205
0.442463, 8.06802
8.01519, 1.39847
1.24006, 8.80902
1.00557, 0.899074
3.40334, 5.36419
5.68445, 9.32401
9.69466, 7.28363
6.58682, 4.30863
5.78608, 2.78691
3.02813, 8.64265
2.48318, 8.7681
9.13784, 2.75506
0.638547, 7.09496
1.65842, 0.521313
8.25999, 5.01864
9.52901, 6.94142
4.7117, 6.0754
7.71122, 7.03148
5.91577, 6.77368
1.24367, 0.474979
3.42873, 1.47849
1.25004, 9.82103
5.17608, 0.0107309
1.71733, 8.82544
9.0714, 2.71408
7.30845, 6.5438
6.90084, 3.68187
6.57184, 5.60595
5.65462, 8.14349
6.54689, 8.64964
0.89938, 6.19966
4.57956, 2.71862
7.81754, 7.77776
0.745833, 8.93856
4.38002, 4.99168
5.58699, 0.554751
9.00865, 3.69589
2.4758, 8.30743
2.66625, 2.28542
5.11058, 9.334
8.22613, 6.51832
6.48064, 0.662307
3.92864, 2.55096
1.50301, 4.75375
5.36654, 9.8653
7.96957, 0.774733
3.70909, 1.13696
7.10691, 1.55632
6.3966, 6.31994
2.91411, 5.62211
0.693253, 3.30085
4.35613, 8.42205
7.04651, 1.80538
3.68121, 0.625425
0.777262, 3.64445
0.597644, 2.86044
0.385243, 5.73804
7.4695, 8.9536
5.98341, 7.77137
9.33358, 2.73369
5.94308, 2.14522
7.78465, 6.74076
5.95475, 6.9818
5.74291, 3.63358
3.88992, 6.82467
1.14155, 2.12998
1.1568, 6.03968
3.33126, 8.92979
2.99988, 2.51174
8.11924, 5.77485
4.74532, 9.36373
9.96508, 6.16518
6.03353, 1.76024
9.3533, 9.19206
0.457363, 4.68643
4.269, 2.97696
9.66626, 5.55738
8.75723, 6.46715
7.38489, 8.55093
2.16834, 7.86332
1.61336, 5.61204
6.43002, 5.61757
2.94852, 5.73411
8.83178, 8.59375
7.19744, 1.55454
2.21917, 3.76986
8.63432, 6.07672
7.29218, 4.63574
4.34138, 7.43335
7.73961, 7.90665
6.80759, 5.567
1.1465, 2.03278
0.50101, 4.43076
7.59627, 7.39257
1.53632, 5.64439
6.31994, 2.82061
8.05191, 0.553451
5.22404, 0.328201
1.56909, 9.76926
0.630487, 5.12509
5.32942, 4.92658
6.89199, 9.24806
4.80982, 7.09729
2.69864, 5.55003
5.62065, 6.63362
1.67171, 6.29901
5.46589, 9.913
9.37808, 5.19799
4.90858, 7.40656
1.43519, 4.65955
2.0457, 9.98317
8.64078, 3.68936
3.43298, 5.75807
5.12777, 8.77237
6.20021, 1.29205
0.31962, 2.56205
6.80161, 2.02236
0.306101, 4.13324
1.36268, 5.15604
6.81624, 1.17235
5.89688, 0.615397
4.27716, 2.20818
5.49816, 5.29915
5.56969, 7.39798
4.77606, 2.12453
0.660588, 5.41638
0.248253, 3.32211
7.52931, 8.82829
3.79238, 5.06263
4.47923, 8.19057
6.86584, 0.901698
1.88978, 0.998462
3.59708, 2.19218
0.078614, 7.45253
4.15075, 3.77409
3.88731, 9.29023
3.83977, 4.49229
4.04694, 2.73267
3.58916, 6.36275
0.529848, 4.3731
7.97582, 4.22419
6.36022, 4.58306
8.67675, 5.73624
6.71158, 4.59042
1.69855, 7.90548
0.685909, 5.53171
2.45721, 8.6249
1.51274, 5.79444
9.59493, 9.54694
4.54403, 2.32234
5.40607, 0.695336
9.21676, 0.842393
5.80844, 2.23988
9.60973, 8.14563
9.51171, 3.94655
3.03176, 2.3519
8.03935, 8.47118
6.02258, 4.57422
4.48184, 6.37079
5.30009, 8.97382
6.10248, 2.68948
4.11618, 7.83588
6.44504, 0.513742
2.95008, 8.67369
7.75137, 8.74767
2.49003, 3.95497
6.01673, 2.07582
5.95703, 0.917649
0.963711, 9.19814
9.13622, 3.22458
5.90848, 7.85235
8.01864, 7.58533
8.41637, 5.92289
5.49113, 0.51483
6.82413, 9.14434
1.81471, 9.5334
6.25451, 9.3361
9.69098, 8.77141
0.274896, 5.55692
8.34751, 9.70906
2.3294, 6.25881
7.37571, 5.22197
5.6931, 3.20723
0.320597, 2.24238
4.54725, 4.81351
7.74153, 6.05244
5.55751, 0.731595
9.24517, 5.07256
1.14529, 2.01343
0.78597, 6.81142
3.31302, 2.33363
5.76707, 5.32451
1.11939, 4.33223
0.880587, 9.9717
5.62018, 2.2424
3.65021, 7.73453
4.55285, 3.12155
8.55298, 8.6767
4.06128, 0.763706
6.39583, 5.65597
1.52834, 7.34149
2.62996, 1.03758
9.21511, 5.22687
0.14878, 2.31052
9.74421, 9.69881
3.91581, 2.86875
3.86105, 4.61305
4.73222, 7.21659
2.06157, 4.41697
3.38302, 4.3603
3.12132, 1.54945
7.77335, 5.90037
5.06829, 5.31246
2.02994, 3.45085
8.74663, 1.23228
7.2544, 4.34983
5.8545, 8.86427
3.55807, 5.42387
1.26757, 3.85998
7.36616, 5.23233
8.49846, 5.7731
7.3469, 8.99909
6.28181, 5.6986
6.23196, 5.04855
0.014279, 0.170599
0.756316, 0.935749
0.392347, 6.6388
3.11864, 7.45701
5.36216, 6.6094
6.35175, 0.519526
7.72567, 6.99336
6.79832, 2.08542
1.94129, 6.08075
4.77605, 6.4845
9.23124, 4.78039
6.53264, 7.51158
5.80836, 1.79669
1.06864, 6.42187
5.41734, 4.59929
6.91345, 7.70896
2.68268, 9.38625
2.79684, 5.1568
1.79492, 0.683235
4.49229, 4.48956
4.31013, 3.55373
6.82006, 7.98804
5.89849, 0.620368
8.45474, 0.593327
9.34422, 8.25359
0.246032, 4.29931
5.74217, 6.70828
3.38104, 6.3246
6.39696, 3.15843
7.87507, 5.32911
4.21118, 6.75528
1.74413, 6.49741
5.86939, 1.03245
9.42109, 3.4498
6.21736, 6.77779
2.16569, 1.26353
1.58578, 2.43057
5.01608, 1.59456
5.77683, 6.2358
0.824165, 5.64461
8.52953, 3.0902
8.32381, 8.12941
4.16523, 8.31373
3.20092, 5.32397
0.359994, 3.41636
8.30075, 3.87537
4.11122, 9.99293
1.75924, 2.53519
9.14017, 4.82566
1.99754, 8.26009
2.71773, 0.0284644
6.81371, 6.77732
2.44975, 2.03261
2.68008, 0.977791
6.76818, 5.93073
2.11666, 1.70524
7.33049, 9.61972
5.4142, 1.018
3.38107, 4.36399
9.59454, 2.27894
0.745675, 2.92867
6.22522, 4.5623
7.21112, 0.820302
3.98327, 4.17959
0.612256, 1.56986
7.17776, 7.25332
9.29169, 5.81905
5.07035, 5.46528
9.11848, 7.33765
4.28515, 9.37949
9.15482, 0.248477
2.25293, 1.12815
3.07129, 6.47647
3.31622, 5.1324
9.50493, 7.91405
2.86991, 9.26813
4.03602, 7.5341
1.60402, 5.64031
8.71318, 2.55766
9.81941, 1.02829
8.38267, 3.54922
4.92975, 6.25159
2.48246, 4.54174
4.79969, 3.80934
3.74664, 3.70768
9.06462, 0.593649
1.44487, 2.04105
8.45779, 6.64084
2.18978, 9.23145
2.45157, 2.86755
0.353173, 9.45525
9.03396, 0.249983
5.75433, 4.20119
3.18171, 2.89216
6.89866, 2.08863
4.83579, 5.55959
1.0495, 9.84857
4.41371, 2.60009
6.75401, 3.91616
5.52244, 1.76029
2.57087, 6.78863
2.78572, 2.14805
4.29268, 8.39888
4.67682, 0.24169
0.6847, 7.34051
6.37377, 4.89048
7.84452, 6.09536
3.81904, 3.91799
0.802852, 5.3912
5.9468, 8.11033
1.35343, 5.27453
9.07058, 0.0762983
3.88657, 4.42732
6.23356, 4.88823
9.22534, 2.71645
5.24639, 0.907389
